objectID,name,address,area,city,country,image_url,mobile_reserve_url,payment_options,phone,postal_code,price,reserve_url,state,_geoloc,food_type,stars_count,reviews_count,neighborhood,phone_number,price_range,dining_style
106780,Cooper's Hawk Winery & Restaurant - Indianapolis,3815 E. 96th Street,Indiana,Indianapolis,US,https://www.opentable.com/img/restimages/106780.jpg,http://mobile.opentable.com/opentable/?restId=106780,"[""AMEX"", ""Discover"", ""MasterCard"", ""Visa""]",3175749463x,46240,2,http://www.opentable.com/single.aspx?rid=106780,IN,"{""lat""=>39.926361, ""lng""=>-86.101675}",Contemporary American,4.5,1091,Downtown Indy,(317) 574-9463,$30 and under,Casual Dining
65662,Restaurant Five-0-Three,21900 Willamette Dr #201,Portland / Oregon,West Linn,US,https://www.opentable.com/img/restimages/65662.jpg,http://mobile.opentable.com/opentable/?restId=65662,"[""AMEX"", ""Discover"", ""MasterCard"", ""Visa""]",5036070960x,97068,2,http://www.opentable.com/single.aspx?rid=65662,OR,"{""lat""=>45.366782, ""lng""=>-122.613121}",American,4.4,135,West Linn,(503) 607-0960,$30 and under,Casual Elegant
38155,Al Bustan,319 East 53rd Street,New York / Tri-State Area,New York,US,https://www.opentable.com/img/restimages/38155.jpg,http://mobile.opentable.com/opentable/?restId=38155,"[""AMEX"", ""Discover"", ""MasterCard"", ""Visa""]",2127595933,10022,3,http://www.opentable.com/single.aspx?rid=38155,NY,"{""lat""=>40.756566, ""lng""=>-73.966111}",Lebanese,3.9,287,Midtown East,(212) 759-5933,$31 to $50,Fine Dining
65314,Park West Tavern,30 Oak Street,New York / Tri-State Area,Ridgewood,US,https://www.opentable.com/img/restimages/65314.jpg,http://mobile.opentable.com/opentable/?restId=65314,"[""AMEX"", ""Diners Club"", ""Discover"", ""MasterCard"", ""Visa""]",2014455400,07450,2,http://www.opentable.com/single.aspx?rid=65314,NJ,"{""lat""=>40.980225, ""lng""=>-74.117883}",American,4.3,355,Ridgewood,(201) 445-5400,$30 and under,Casual Elegant
95572,Bierhaus NYC,712 Third Ave,New York / Tri-State Area,New York,US,https://www.opentable.com/img/restimages/95572.jpg,http://mobile.opentable.com/opentable/?restId=95572,"[""AMEX"", ""Diners Club"", ""Discover"", ""MasterCard"", ""Visa""]",2128672337,10017,2,http://www.opentable.com/single.aspx?rid=95572,NY,"{""lat""=>40.752633, ""lng""=>-73.97349}",German,4.2,70,Midtown East,(212) 867-2337,$30 and under,Casual Dining
7733,Morton's The Steakhouse - San Jose,"177 Park Avenue, Suite 100",San Francisco Bay Area,San Jose,US,https://www.opentable.com/img/restimages/7733.jpg,http://mobile.opentable.com/opentable/?restId=7733,"[""AMEX"", ""Carte Blanche"", ""Diners Club"", ""Discover"", ""MasterCard"", ""Visa""]",4089477000,95113,4,http://www.opentable.com/single.aspx?rid=7733,CA,"{""lat""=>37.331501, ""lng""=>-121.891286}",Steakhouse,4.3,1604,San Jose,(408) 947-7000,$50 and over,Casual Elegant
12724,Papatzul,55 Grand Street,New York / Tri-State Area,New York,US,https://www.opentable.com/img/restimages/12724.jpg,http://mobile.opentable.com/opentable/?restId=12724,"[""AMEX"", ""Diners Club"", ""Discover"", ""MasterCard"", ""Visa""]",2122748225,10013,3,http://www.opentable.com/single.aspx?rid=12724,NY,"{""lat""=>40.722299, ""lng""=>-74.003624}",Mexican / Southwestern,3.8,199,SoHo,(212) 274-8225,$31 to $50,Casual Elegant
139168,Flour and Barley,3545 Las Vegas Blvd South #L-25,Las Vegas,Las Vegas,US,https://www.opentable.com/img/restimages/139168.jpg,http://mobile.opentable.com/opentable/?restId=139168,"[""AMEX"", ""Carte Blanche"", ""Diners Club"", ""Discover"", ""JCB"", ""MasterCard"", ""Visa""]",702-430-4430x,89109,2,http://www.opentable.com/single.aspx?rid=139168,NV,"{""lat""=>36.117661, ""lng""=>-115.172783}",Italian,4.4,30,The Linq,(702) 430-4430,$30 and under,Casual Dining
255,Larkspur Restaurant & Bar,458 Vail Valley Drive,Denver / Colorado,Vail,US,https://www.opentable.com/img/restimages/255.jpg,http://mobile.opentable.com/opentable/?restId=255,"[""AMEX"", ""Discover"", ""MasterCard"", ""Visa""]",(970)754-8050  x,81657,2,http://www.opentable.com/single.aspx?rid=255,CO,"{""lat""=>39.639539, ""lng""=>-106.37007}",Contemporary American,4.5,498,Vail,(970) 754-8050,$30 and under,Casual Elegant
53491,La Fonda on Main,2415 N. Main Ave,San Antonio,San Antonio,US,https://www.opentable.com/img/restimages/53491.jpg,http://mobile.opentable.com/opentable/?restId=53491,"[""AMEX"", ""Discover"", ""MasterCard"", ""Visa""]",2107330621x,78212,2,http://www.opentable.com/single.aspx?rid=53491,TX,"{""lat""=>29.452504, ""lng""=>-98.494291}",Mexican,4.5,617,Downtown,(210) 733-0621,$30 and under,Casual Dining
104974,Root25 Taphouse & Kitchen,7800 East Tufts Avenue,Denver / Colorado,Denver,US,https://www.opentable.com/img/restimages/104974.jpg,http://mobile.opentable.com/opentable/?restId=104974,"[""AMEX"", ""Carte Blanche"", ""Diners Club"", ""Discover"", ""JCB"", ""MasterCard"", ""Visa""]",3032217668,80237,3,http://www.opentable.com/single.aspx?rid=104974,CO,"{""lat""=>39.630609, ""lng""=>-104.898316}",Gastro Pub,4.3,33,Tech Center / Greenwood Village,(303) 221-7668,$31 to $50,Casual Dining
109420,Lago,230 Washington Place,New York / Tri-State Area,North Brunswick,US,https://www.opentable.com/img/restimages/109420.jpg,http://mobile.opentable.com/opentable/?restId=109420,"[""AMEX"", ""Discover"", ""MasterCard"", ""Visa""]",7322973803x,08902,3,http://www.opentable.com/single.aspx?rid=109420,NJ,"{""lat""=>40.441197, ""lng""=>-74.468573}",American,3.4,99,New Brunswick,(732) 297-3803,$30 and under,Casual Elegant
114112,Vallone's,947 Gessner Suite 100,Houston,Houston,US,https://www.opentable.com/img/restimages/114112.jpg,http://mobile.opentable.com/opentable/?restId=114112,"[""AMEX"", ""Discover"", ""MasterCard"", ""Visa""]",7133956100x,77024,3,http://www.opentable.com/single.aspx?rid=114112,TX,"{""lat""=>29.782685, ""lng""=>-95.544132}",Steakhouse,4.5,381,West Side,(713) 395-6100,$31 to $50,Casual Elegant
20971,P. F. Chang's - Waikiki,2201 Kalakaua Ave,Hawaii,Honolulu,US,https://www.opentable.com/img/restimages/20971.jpg,http://mobile.opentable.com/opentable/?restId=20971,"[""AMEX"", ""Discover"", ""JCB"", ""MasterCard"", ""Visa""]",8086286760,96815,2,http://www.opentable.com/single.aspx?rid=20971,HI,"{""lat""=>21.279324, ""lng""=>-157.82914}",Chinese,4.2,664,Waikiki,(808) 628-6760,$30 and under,Casual Dining
4691,Meritage at the Omni Interlocken Resort,500 Interlocken Blvd.,Denver / Colorado,Broomfield,US,https://www.opentable.com/img/restimages/4691.jpg,http://mobile.opentable.com/opentable/?restId=4691,"[""AMEX"", ""Discover"", ""MasterCard"", ""Visa""]",3034643330,80021,2,http://www.opentable.com/single.aspx?rid=4691,CO,"{""lat""=>39.924, ""lng""=>-105.12}",American,4.2,297,Broomfield,(303) 464-3330,$30 and under,Casual Elegant
96886,Lady Mendls,56 Irving Place,New York / Tri-State Area,New York,US,https://www.opentable.com/img/restimages/96886.jpg,http://mobile.opentable.com/opentable/?restId=96886,"[""AMEX"", ""MasterCard"", ""Visa""]",2125334466,10003,3,http://www.opentable.com/single.aspx?rid=96886,NY,"{""lat""=>40.735954, ""lng""=>-73.986954}",Afternoon Tea,4.2,249,Union Square,(212) 533-4466,$50 and over,Casual Elegant
99814,Panevino Ristorante - Livingston,637 West Mount Pleasant Ave,New York / Tri-State Area,Livingston,US,https://www.opentable.com/img/restimages/99814.jpg,http://mobile.opentable.com/opentable/?restId=99814,"[""AMEX"", ""Diners Club"", ""Discover"", ""MasterCard"", ""Visa""]",9735356160x,07039,2,http://www.opentable.com/single.aspx?rid=99814,NJ,"{""lat""=>40.799727, ""lng""=>-74.358237}",Italian,4.3,145,Livingston,(973) 535-6160,$30 and under,Casual Dining
139879,Washington House,55 South Finley Ave,New York / Tri-State Area,Basking Ridge,US,https://www.opentable.com/img/restimages/139879.jpg,http://mobile.opentable.com/opentable/?restId=139879,"[""AMEX"", ""Diners Club"", ""Discover"", ""MasterCard"", ""Visa""]",9087667610x,07920,3,http://www.opentable.com/single.aspx?rid=139879,NJ,"{""lat""=>40.720754, ""lng""=>-74.55109}",Contemporary American,4.4,169,Basking Ridge,(908) 766-7610,$30 and under,Casual Dining
376,Rose Pistola,532 Columbus Avenue,San Francisco Bay Area,San Francisco,US,https://www.opentable.com/img/restimages/376.jpg,http://mobile.opentable.com/opentable/?restId=376,"[""AMEX"", ""Diners Club"", ""Discover"", ""MasterCard"", ""Visa""]",4153990499,94133-2802,2,http://www.opentable.com/single.aspx?rid=376,CA,"{""lat""=>37.799995, ""lng""=>-122.409651}",Italian,4.2,1278,North Beach,(415) 399-0499,$30 and under,Casual Elegant
51646,Fig & Olive - Westchester,696 White Plains Road,New York / Tri-State Area,Scarsdale,US,https://www.opentable.com/img/restimages/51646.jpg,http://mobile.opentable.com/opentable/?restId=51646,"[""AMEX"", ""MasterCard"", ""Pay with OpenTable"", ""Visa""]",9147252900x,10583,3,http://www.opentable.com/single.aspx?rid=51646,NY,"{""lat""=>40.970673, ""lng""=>-73.804936}",Mediterranean,4.2,1316,Scarsdale,(914) 725-2900,$31 to $50,Casual Elegant
37138,Genji Japanese Steakhouse - Reynoldsburg,2045 Brice Rd,Columbus,Reynoldsburg,US,https://www.opentable.com/img/restimages/37138.jpg,http://mobile.opentable.com/opentable/?restId=37138,"[""AMEX"", ""Discover"", ""MasterCard"", ""Visa""]",614-864-7888,43068,2,http://www.opentable.com/single.aspx?rid=37138,OH,"{""lat""=>39.939364, ""lng""=>-82.830166}",Japanese,3.6,272,Reynoldsburg,(614) 864-7888,$30 and under,Casual Dining
97981,Le Bateau Ivre,230 E. 51st Street,New York / Tri-State Area,New York,US,https://www.opentable.com/img/restimages/97981.jpg,http://mobile.opentable.com/opentable/?restId=97981,"[""AMEX"", ""Discover"", ""MasterCard"", ""Visa""]",2125830579,10022,3,http://www.opentable.com/single.aspx?rid=97981,NY,"{""lat""=>40.755757, ""lng""=>-73.968995}",French,4.3,150,Midtown East,(212) 583-0579,$31 to $50,Home Style
95374,Lake Terrace - The Broadmoor,One Lake Avenue,Denver / Colorado,Colorado Springs,US,https://www.opentable.com/img/restimages/95374.jpg,http://mobile.opentable.com/opentable/?restId=95374,"[""AMEX"", ""Carte Blanche"", ""Diners Club"", ""Discover"", ""MasterCard"", ""Visa""]",8663818432x,80901,4,http://www.opentable.com/single.aspx?rid=95374,CO,"{""lat""=>38.791368, ""lng""=>-104.848975}",American,4.8,297,Colorado Springs,(866) 381-8432,$50 and over,Casual Elegant
101122,BXL ZOUTE,50 West 22nd,New York / Tri-State Area,New York,US,https://www.opentable.com/img/restimages/101122.jpg,http://mobile.opentable.com/opentable/?restId=101122,"[""AMEX"", ""Diners Club"", ""MasterCard"", ""Visa""]",6466929282,10010,2,http://www.opentable.com/single.aspx?rid=101122,NY,"{""lat""=>40.74187, ""lng""=>-73.992552}",Belgian,4.4,187,Gramercy / Flatiron,(646) 692-9282,$30 and under,Casual Dining
87094,Benihana - Houston - Downtown,1318 Louisiana St,Houston,Houston,US,https://www.opentable.com/img/restimages/87094.jpg,http://mobile.opentable.com/opentable/?restId=87094,"[""AMEX"", ""Carte Blanche"", ""Diners Club"", ""Discover"", ""JCB"", ""MasterCard"", ""Visa""]",7136598231,77002,2,http://www.opentable.com/single.aspx?rid=87094,TX,"{""lat""=>29.756011, ""lng""=>-95.369672}",Japanese,4.2,419,Downtown,(713) 659-8231,$30 and under,Casual Dining
24187,restaurant Max,215 4th Street South,Minneapolis - St. Paul,Minneapolis,US,https://www.opentable.com/img/restimages/24187.jpg,http://mobile.opentable.com/opentable/?restId=24187,"[""AMEX"", ""Discover"", ""MasterCard"", ""Visa""]",6123400303x,55401,2,http://www.opentable.com/single.aspx?rid=24187,MN,"{""lat""=>44.978536, ""lng""=>-93.266836}",Contemporary American,3.6,556,Downtown / North Loop,(612) 340-0303,$30 and under,Casual Elegant
103483,Tender Bar + Kitchen,4300 Butler Street,Pittsburgh,Pittsburgh,US,https://www.opentable.com/img/restimages/103483.jpg,http://mobile.opentable.com/opentable/?restId=103483,"[""AMEX"", ""Discover"", ""MasterCard"", ""Visa""]",4124029522x,15201,2,http://www.opentable.com/single.aspx?rid=103483,PA,"{""lat""=>40.470578, ""lng""=>-79.960043}",American,4.4,229,Lawrenceville,(412) 402-9522,$30 and under,Casual Elegant
20605,Sushi Zushi - Lincoln Heights,999 E. Basse Road,San Antonio,San Antonio,US,https://www.opentable.com/img/restimages/20605.jpg,http://mobile.opentable.com/opentable/?restId=20605,"[""AMEX"", ""Discover"", ""MasterCard"", ""Visa""]",2108268500,78209,2,http://www.opentable.com/single.aspx?rid=20605,TX,"{""lat""=>29.496699, ""lng""=>-98.469257}",Sushi,4.5,27,Alamo Heights,(210) 826-8500,$30 and under,Casual Dining
87097,Benihana - Dallas,7775 Banner Dr,Dallas - Fort Worth,Dallas,US,https://www.opentable.com/img/restimages/87097.jpg,http://mobile.opentable.com/opentable/?restId=87097,"[""AMEX"", ""Carte Blanche"", ""Diners Club"", ""Discover"", ""JCB"", ""MasterCard"", ""Visa""]",9723874404,75251,2,http://www.opentable.com/single.aspx?rid=87097,TX,"{""lat""=>32.921509, ""lng""=>-96.772427}",Japanese,4.3,630,North Dallas / Addison,(972) 387-4404,$30 and under,Casual Dining
64360,Zio,17 West 19th St.,New York / Tri-State Area,New York,US,https://www.opentable.com/img/restimages/64360.jpg,http://mobile.opentable.com/opentable/?restId=64360,"[""AMEX"", ""Discover"", ""MasterCard"", ""Visa""]",2123521700x,10011,3,http://www.opentable.com/single.aspx?rid=64360,NY,"{""lat""=>40.739565, ""lng""=>-73.992479}",Italian,3.9,382,Gramercy / Flatiron,(212) 352-1700,$31 to $50,Casual Elegant
56575,Sava's,216 State St.,Detroit / Eastern Michigan,Ann Arbor,US,https://www.opentable.com/img/restimages/56575.jpg,http://mobile.opentable.com/opentable/?restId=56575,"[""AMEX"", ""Discover"", ""MasterCard"", ""Visa""]",7346232233x,48109,2,http://www.opentable.com/single.aspx?rid=56575,MI,"{""lat""=>42.280142, ""lng""=>-83.740875}",American,4.5,769,Ann Arbor,(734) 623-2233,$30 and under,Casual Dining
112936,Bo's Kitchen & Bar Room,6 West 24th Street,New York / Tri-State Area,New York,US,https://www.opentable.com/img/restimages/112936.jpg,http://mobile.opentable.com/opentable/?restId=112936,"[""AMEX"", ""MasterCard"", ""Visa""]",2122342373x,10010,2,http://www.opentable.com/single.aspx?rid=112936,NY,"{""lat""=>40.742595, ""lng""=>-73.990285}",Contemporary American,4.0,172,Gramercy / Flatiron,(212) 234-2373,$30 and under,Casual Elegant
33850,Casa Mia,11675 North 136th Street,Phoenix / Arizona,Scottsdale,US,https://www.opentable.com/img/restimages/33850.jpg,http://mobile.opentable.com/opentable/?restId=33850,"[""AMEX"", ""Discover"", ""MasterCard"", ""Visa""]",4803140365,85259,3,http://www.opentable.com/single.aspx?rid=33850,AZ,"{""lat""=>33.592411, ""lng""=>-111.787298}",Italian,4.6,484,Scottsdale,(480) 314-0365,$31 to $50,Casual Elegant
39799,El Gaucho - Portland,319 SW Broadway,Portland / Oregon,Portland,US,https://www.opentable.com/img/restimages/39799.jpg,http://mobile.opentable.com/opentable/?restId=39799,"[""AMEX"", ""Discover"", ""MasterCard"", ""Visa""]",5032278794x,97205,4,http://www.opentable.com/single.aspx?rid=39799,OR,"{""lat""=>45.521853, ""lng""=>-122.67842}",Steak,4.6,778,Downtown,(503) 227-8794,$50 and over,Fine Dining
114313,Kona Grill - Boise,3573 E Longwing Lane #140,Idaho,Meridian,US,https://www.opentable.com/img/restimages/114313.jpg,http://mobile.opentable.com/opentable/?restId=114313,"[""AMEX"", ""Diners Club"", ""Discover"", ""MasterCard"", ""Visa""]",2089226511x,83646,2,http://www.opentable.com/single.aspx?rid=114313,ID,"{""lat""=>43.619592, ""lng""=>-116.35461}",Contemporary American,4.3,400,Meridian,(208) 922-6511,$30 and under,Casual Elegant
90889,BARMASA - Aria,3730 Las Vegas Blvd South,Las Vegas,Las Vegas,US,https://www.opentable.com/img/restimages/90889.jpg,http://mobile.opentable.com/opentable/?restId=90889,"[""AMEX"", ""Discover"", ""MasterCard"", ""Visa""]",8772302742,89109,4,http://www.opentable.com/single.aspx?rid=90889,NV,"{""lat""=>36.106661, ""lng""=>-115.176909}",Japanese,3.9,192,Aria Hotel & Casino,(877) 230-2742,$50 and over,Fine Dining
69940,LoHi Steakbar,3200 Tejon St.,Denver / Colorado,Denver,US,https://www.opentable.com/img/restimages/69940.jpg,http://mobile.opentable.com/opentable/?restId=69940,"[""AMEX"", ""Discover"", ""MasterCard"", ""Visa""]",3039276334x,80211,2,http://www.opentable.com/single.aspx?rid=69940,CO,"{""lat""=>39.762116, ""lng""=>-105.011066}",Steak,4.1,312,Highlands,(303) 927-6334,$30 and under,Casual Dining
85645,Yopparai,151 Rivington St.,New York / Tri-State Area,New York,US,https://www.opentable.com/img/restimages/85645.jpg,http://mobile.opentable.com/opentable/?restId=85645,"[""AMEX"", ""Discover"", ""MasterCard"", ""Visa""]",2127777253,10002,3,http://www.opentable.com/single.aspx?rid=85645,NY,"{""lat""=>40.719193, ""lng""=>-73.985528}",Japanese,4.7,161,Lower East Side,(212) 777-7253,$31 to $50,Casual Elegant
71041,Tuscany Tavern,32214 Ellingwood Trl #110,Denver / Colorado,Evergreen,US,https://www.opentable.com/img/restimages/71041.jpg,http://mobile.opentable.com/opentable/?restId=71041,"[""AMEX"", ""Discover"", ""MasterCard"", ""Visa""]",3036743739,80439,2,http://www.opentable.com/single.aspx?rid=71041,CO,"{""lat""=>39.633321, ""lng""=>-105.317214}",Italian,4.0,29,Evergreen,(303) 674-3739,$30 and under,Casual Dining
105913,Cafe Champagne Restaurant - Thornton Winery,32575 Rancho California Rd,San Diego,Temecula,US,https://www.opentable.com/img/restimages/105913.jpg,http://mobile.opentable.com/opentable/?restId=105913,"[""AMEX"", ""Discover"", ""MasterCard"", ""Visa""]",9516990099,92589,2,http://www.opentable.com/single.aspx?rid=105913,CA,"{""lat""=>33.521098, ""lng""=>-117.089241}",Californian,3.6,161,Temecula,(951) 699-0099,$30 and under,Casual Elegant
24916,Simply Fondue - Ft Worth,111 West 4th Street,Dallas - Fort Worth,Ft. Worth,US,https://www.opentable.com/img/restimages/24916.jpg,http://mobile.opentable.com/opentable/?restId=24916,"[""AMEX"", ""Discover"", ""MasterCard"", ""Visa""]",8173480633x,76102,3,http://www.opentable.com/single.aspx?rid=24916,TX,"{""lat""=>32.754448, ""lng""=>-97.331205}",Fondue,4.4,1327,Fort Worth Downtown,(817) 348-0633,$31 to $50,Casual Elegant
1655,Lupo by Wolfgang,"3950 Las Vegas Boulevard, South",Las Vegas,Las Vegas,US,https://www.opentable.com/img/restimages/1655.jpg,http://mobile.opentable.com/opentable/?restId=1655,"[""AMEX"", ""Carte Blanche"", ""Diners Club"", ""Discover"", ""JCB"", ""MasterCard"", ""Visa""]",7027405522,89119,3,http://www.opentable.com/single.aspx?rid=1655,NV,"{""lat""=>36.092318, ""lng""=>-115.17252}",Italian,4.2,1016,Mandalay Bay Resort,(702) 740-5522,$31 to $50,Casual Elegant
115885,Shinjuku Station,711 West Magnolia Avenue,Dallas - Fort Worth,Fort Worth,US,https://www.opentable.com/img/restimages/115885.jpg,http://mobile.opentable.com/opentable/?restId=115885,"[""AMEX"", ""Discover"", ""MasterCard"", ""Visa""]",8179232695,76104,3,http://www.opentable.com/single.aspx?rid=115885,TX,"{""lat""=>32.730618, ""lng""=>-97.331919}",Japanese,4.7,44,Fort Worth Downtown,(817) 923-2695,$31 to $50,Casual Dining
33880,Porters on the Lane,19 Bellport Lane,New York / Tri-State Area,Bellport,US,https://www.opentable.com/img/restimages/33880.jpg,http://mobile.opentable.com/opentable/?restId=33880,"[""AMEX"", ""Diners Club"", ""Discover"", ""MasterCard"", ""Visa""]",6318036067,11713,2,http://www.opentable.com/single.aspx?rid=33880,NY,"{""lat""=>40.757017, ""lng""=>-72.938599}",American,4.6,494,Bellport,(631) 803-6067,$30 and under,Casual Dining
49546,The Desert Oasis / The Artichoke Grill,9000 E. Chaparral Rd.,Phoenix / Arizona,Scottsdale,US,https://www.opentable.com/img/restimages/49546.jpg,http://mobile.opentable.com/opentable/?restId=49546,"[""Discover"", ""MasterCard"", ""Visa""]",4804236284x,85256,2,http://www.opentable.com/single.aspx?rid=49546,AZ,"{""lat""=>33.512596, ""lng""=>-111.881225}",Contemporary American,4.6,244,Scottsdale,(480) 423-6284,$30 and under,Casual Elegant
